,Year,Unnamed: 0,Emissions.CO2 Emissions from Fossil use,Emissions.CO2 Emissions from Food and Land Use,Emissions.Total N2O Emissions,Emissions.N2O non AFOLU Emissions,Emissions.Total CH4 Emissions,Emissions.Total SO2 Emissions,Minor GHGs Forcing.Montreal Gases Effective Radiative Forcing,Ozone Forcing.Montreal gases equivalent effective stratospheric chlorine,Natural Forcing.Baseline Effective Radiative Forcing from Solar Output Variations,Natural Forcing.Baseline Effective Radiative Forcing from Volcanoes,Emissions.HFC134a eq Emissions
207,1957,207,8185.978703341354,7323.865312596269,4485.42037,1171.65647,194.74699701912144,79.33642902287073,0.0193103781012426,519.4550151626735,0.0889879708426463,0.1793192635518984,9.925176710208818
208,1958,208,8417.531184590574,7191.607837594812,4587.63094,1244.22294,198.9569964021477,81.41273202007294,0.0214034537192569,531.0055075589238,0.12066496058874,0.1789781373804921,10.10202921319743
209,1959,209,8855.050358698327,7744.005850824682,4696.342989999999,1315.52529,207.2258473029528,85.26128805234438,0.0235880940862052,542.9028498512624,0.1085355050223338,0.1786337553635725,10.510321170074535
210,1960,210,9387.393335018029,6706.282080353352,4811.85131,1383.68241,213.0896323957901,90.29510153829696,0.0260697949673674,556.005756187199,0.08185070277624,0.1782861105162204,11.27001112550008
211,1961,211,9415.426207309316,6820.805071935858,5081.221489999999,1456.77049,215.32267405182344,91.4806767884316,0.0289638715420799,570.3610952404069,0.0469521920340525,0.1764770277655237,12.263914909557057
212,1962,212,9747.68478807913,6330.954090102992,5252.79899,1542.0201900000002,218.98516453033727,94.3374560059312,0.0322918606863752,586.1703429480724,0.0061956612723338,0.0968605345692971,13.229053052455702
213,1963,213,10267.191028655116,6161.532979135272,5423.21585,1636.28205,224.35284386027064,97.52343774354688,0.0361736917916907,603.8038873503601,-0.0163003836495411,-0.3484677468081451,14.401863361967044
214,1964,214,10824.907664760423,5859.066601030748,5615.4260300000005,1736.40663,228.9938797725636,102.47923287902938,0.040672228892913,622.9262082144716,-0.0247715018136036,-0.6680571837936974,15.263031247864003
215,1965,215,11311.061838562366,5625.330506548327,5832.52375,1839.24445,235.03800847271003,105.3524940836266,0.0457713437257743,643.4398244624318,-0.0259571463448536,-0.4565148578844479,16.147223325264115
216,1966,216,11863.130239562808,5223.043536596535,6073.968800000001,1941.6462,243.38840112879427,108.18032181021142,0.0514553977128114,666.1487688232859,-0.0116436087471974,-0.0879098337031415,17.191949613959228
217,1967,217,12237.8684776282,5401.075398811061,6288.742749999999,2040.46225,246.75034850874545,108.84239118609732,0.0578171643511146,691.7209920430794,0.0170302682059275,0.0202861026041695,18.490375848111285
218,1968,218,12905.80952302572,5332.619926398961,6484.186470000001,2132.54327,250.95508999597487,113.85395873713392,0.0649617285451096,719.9353091276184,0.041257978166865,-0.0376082271690926,20.592318898243818
219,1969,219,13762.34667920296,5836.211468732047,6632.636219999999,2214.73982,258.451762326722,118.52952443274796,0.0729501820745735,750.8848345958518,0.051117548479365,0.0379901056290158,22.069520731086328
220,1970,220,14899.732222627072,5694.335601380436,6708.248349999999,2089.80835,265.1503770348924,126.1728959300948,0.0817598314301874,783.7203281937393,0.0535746407645213,0.0768846488204338,23.82409395628411
221,1971,221,15504.4871723191,5118.303824090187,6666.95216,2113.33996,265.6554201292548,126.55444216479314,0.0912868661686322,818.414974082242,0.0402049386160838,0.0233883343749234,26.06191981241275
222,1972,222,16225.258503663485,5390.779138809562,6888.62027,2172.96267,270.73534824688727,129.98850589198827,0.1016664116722519,857.1145249318821,0.0249787667410837,0.0084931217711905,28.52808670948425
223,1973,223,17085.789853906517,5244.295603503543,7100.451209999999,2300.68411,278.66395715557,136.2815484078167,0.1132476440724338,901.5234369388618,0.0097057931082713,0.1021742422595174,30.927067887696733
224,1974,224,17011.765621791485,5138.612372509513,7157.301759999999,2362.7383600000003,278.8578150418496,134.4548639236283,0.126061200955342,951.153468199388,-0.0117372122628223,0.1290097458982394,33.87361064917199
225,1975,225,17053.448264287512,5059.540027017577,7361.28663,2333.70243,279.9258484860902,132.77976989174715,0.1390782183378647,1000.877706954597,-0.018640471540166,-0.051089177665252,37.320010623619986
226,1976,226,17989.845902522087,5084.382960401976,7552.949140000001,2419.01324,284.6181624859856,138.6525568748073,0.1518324909321284,1051.4798311091884,-0.0208089529854786,-0.0810865426323822,38.09563040152367
227,1977,227,18499.38883703032,5513.995325001873,7717.915599999999,2447.1697,288.0913049307265,139.54128124356157,0.1645078638686628,1106.6119156924074,-0.0080788748604786,0.0856249722997212,41.37692158073731
228,1978,228,19070.06843882846,5413.277016535256,7867.283340000001,2516.13484,290.4573008967112,140.36400506044154,0.1768792630207748,1165.767221150997,0.0300333565848338,0.1395587808797621,45.50597557563764
229,1979,229,19609.820208117097,4686.941828119926,8075.61379,2510.03909,295.1977394627182,143.04703552809266,0.1883208003175729,1219.69140484798,0.07249035121374,0.148987489461016,54.34532235558572
230,1980,230,19489.31940950594,4967.734762128769,8122.39082,2419.18602,293.4718895357168,142.33135029237127,0.1996781036408246,1268.4820985835336,0.0880675362723338,0.1282507937280947,70.55821053658096
231,1981,231,19023.680790247447,4830.136789279559,7943.70475,2365.14555,287.7266011093838,137.83815650635887,0.2107891017110764,1315.1149173743866,0.0855168404715525,0.0924637157582232,64.43870610893131
232,1982,232,18871.86772022888,4543.884272565297,8136.807719999999,2384.75432,286.95429257545163,134.7064618323345,0.22178942746584,1358.3922935446349,0.0651190743582713,-0.0403392827724551,59.5168898620065
233,1983,233,18992.68517463695,4785.150194201837,8271.52479,2480.71899,286.70362874092945,132.66316794968802,0.2328528684443414,1401.703654493345,0.04253722621374,-0.4170051832338309,65.73499543875118
234,1984,234,19648.60291814407,5639.309236763886,8311.27172,2472.50712,290.2533792669029,133.89279618284297,0.2439595214324693,1446.9489394685118,0.0161332345145213,-0.4532511808797231,65.60373082578131
235,1985,235,20312.730214180443,5291.178395930296,8296.57424,2387.71684,291.4840806003532,134.40653742820157,0.2564062903695854,1495.2114467226515,-0.0179696463448536,-0.1203117679692318,75.26634192434679
236,1986,236,20615.804144908045,5527.406112050089,8343.25208,2377.21238,296.2862800635274,133.60137168755492,0.2700131902011521,1545.1441053866,-0.0255203299386036,-0.0059311410299947,78.65067622226982
237,1987,237,21250.941463499214,5340.021508321747,8513.23914,2425.88014,297.91887240745774,136.2332386191041,0.2842961091986912,1598.417095601011,-0.0190226858956348,0.0310115872994551,76.92321841152726
238,1988,238,22086.03093848602,5171.195821642369,8480.333489999999,2402.87229,303.38818871228216,137.3416114891441,0.2995830760889734,1655.9529623037936,0.0089257638113963,0.0862088448480257,84.02610254338398
239,1989,239,22387.55070189656,4953.545343318875,8587.231380000001,2382.12148,307.90383853815,136.9834493241679,0.3130459682785337,1706.6959709650223,0.0623655709403025,0.1264316975716987,88.59689716074523
240,1990,240,22729.915490563333,4976.803532058914,8657.26958,2239.57768,307.63265585380924,137.53021855631437,0.3244706912842952,1752.66756428177,0.0875761178153025,0.1417053866312393,91.62189051905285
241,1991,241,23187.0472811822,4970.189742271475,8588.17366,2271.89926,306.06215425844044,134.97202548619123,0.3335262964566653,1786.469490641493,0.0810004708426463,-0.1370116329639664,96.83153975670517
242,1992,242,22529.09103208905,5258.219371477099,8649.90251,2305.0043100000003,303.34534430000474,130.44078626589467,0.3412499611560945,1813.5658878250945,0.0697602486746775,-1.0491976630296076,95.03203256743055
243,1993,243,22756.715270298737,4974.064580332537,8599.327150000001,2302.49915,303.69606209318704,128.42338745112585,0.3456422918493638,1819.1671297073483,0.0349475411551463,-1.250330576382529,104.241477678156
244,1994,244,22993.884856038952,5889.616447209572,8733.849680000001,2371.30368,305.5272435891296,125.32855068409393,0.3490520941184601,1811.3229348792167,-0.0042723318917286,-0.4492347062918803,114.21354196208028
245,1995,245,23533.042956166835,5432.623725719567,8965.62234,2478.98734,309.46587362648853,122.85494774751156,0.3519895464704241,1792.7576574946042,-0.0218697928292286,0.001961356435951,130.6803000466891
246,1996,246,24259.157020490147,6012.78683153355,8987.00331,2547.37211,315.24653699278764,119.5230503275086,0.3544072071009614,1771.5370089299404,-0.0307777273995411,0.1154999733549097,150.00890369412997
247,1997,247,24402.90113872281,7406.867458391268,8918.083289999999,2505.84279,315.50143879242063,119.25357824524644,0.3559030016109253,1750.1476300725462,-0.0286716482979786,0.1562973571704254,168.48908339460124
248,1998,248,24304.76874511594,6144.714533083002,9073.85927,2493.96237,313.794211523957,116.02314609309308,0.3572345243473964,1746.8307225918916,0.0029819405692088,0.1689975356562548,190.24521091511144
249,1999,249,24854.74154575337,6003.159278809729,9054.57973,2451.13203,314.2220241071572,110.522498733219,0.3583059664606789,1717.1773197945663,0.0436838692801462,0.1721672164272071,207.6093961068031
250,2000,250,25511.59345683874,5297.4349311447295,8943.30316,2436.10386,318.7762917200846,109.84385359134814,0.3592521001557028,1697.988511981427,0.07348878871374,0.1739121336136498,222.4172103969337
251,2001,251,25707.34209363784,4765.437070070854,9038.85598,2406.6372800000004,320.4295321498007,110.5305909054521,0.3599657540591024,1664.4745980453552,0.080758661760615,0.1727127265763023,234.42847261286863
252,2002,252,26277.94064811393,5128.325272881681,9199.148260000002,2393.65896,319.2830923559192,109.40796671317445,0.360382564702247,1641.2023363233773,0.0781221627371775,0.1736826468837001,254.63470913901
253,2003,253,27670.618517638857,6075.929287218897,9353.8975,2462.6177,327.95921862577813,113.77150446393748,0.3604415338637338,1623.499311900271,0.0500801095145213,0.1708361504711696,277.96439658475964
254,2004,254,28633.6739424887,5404.208246605111,9681.15118,2577.89498,336.2723564083307,119.1395549893288,0.3602465057078562,1607.4198925330231,0.006000653948115,0.1685266663549022,303.54598713113614
255,2005,255,29615.602170087423,4891.181519395206,9757.24163,2640.36363,341.6899165955876,125.00793026827708,0.3602538949409957,1600.8493737448534,-0.0206217459542286,0.1608555712732972,327.68305551209335
256,2006,256,30629.64553553981,5332.36343593629,9854.01414,2671.91014,346.3136797337497,125.66253573638652,0.3601341433538403,1581.5190837312066,-0.0368541556221973,0.1371809830302858,347.76481649979246
257,2007,257,31535.930431313744,4594.770148284447,10193.22333,2789.46263,347.65497166962047,124.42643032686722,0.3602277332140967,1569.8509274051216,-0.0456138846261036,0.1229867507350185,367.30134625150936
258,2008,258,32075.50697364658,4880.509684073368,10006.4873,2697.2314,351.5986252300724,120.88971180668057,0.360403722012098,1552.914816438561,-0.0526107474190723,0.1273482115353012,384.34542711716296
259,2009,259,31543.20864132399,5274.195063152023,9886.32192,2557.4235200000003,349.66258765166793,111.44329016565442,0.3602822442831363,1533.3872007158216,-0.0538821951729786,0.1199806234213078,395.7493552202854
260,2010,260,33357.26414288443,5488.135590140459,10235.19041,2651.30421,355.30994062889835,107.73406528334228,0.3601920887433898,1520.4672602401745,-0.0428369803292286,0.1223358837301397,421.2124249871592
261,2011,261,34505.94567285054,5278.482118028092,10487.77715,2737.92635,360.7196195108196,111.08160888556549,0.3598825337770674,1507.1554266346131,-0.0145765189034474,0.1235222342070677,455.978454595004
262,2012,262,35001.44811057566,5652.124599523758,10628.81985,2820.57165,366.3291791439997,108.03100170028954,0.3592646000866799,1496.4725890114814,0.0097915963309275,0.1238660473023095,471.4387390065225
263,2013,263,35303.09591768931,5116.361824872823,10505.37011,2834.70171,366.4378928376254,103.44648437816264,0.3587904691891815,1483.316635346603,0.0211098214285838,0.1481733621908837,503.3135062779782
264,2014,264,35451.54087220487,5396.412768614652,10635.86201,2858.80531,367.97294592320026,98.70851782716603,0.3581280099599334,1470.044697359597,0.0301893624442088,0.1487249532361069,531.4004393320779
265,2015,265,35406.341254469604,5531.8122517838265,10679.23656,2852.9321600000003,368.65396793808304,93.2798271501126,0.3572155074946073,1461.5253106495252,0.0201815865653025,0.1327894451762079,571.3088358397642
266,2016,266,35418.10084019458,4406.432865694756,10732.21971,2859.19241,369.47034584389945,89.87608482592269,0.3562818377079126,1460.4421198861492,-0.0131638346973475,0.1188116088418702,606.1888149643363
267,2017,267,35991.36602341488,4231.194917448608,10941.87354,2893.39294,372.318682440946,86.8979381615511,0.3553259976623947,1444.710495895543,-0.0364957718361466,0.1048337725075325,649.8984271038513
268,2018,268,36731.92492341496,3844.874478798072,10876.61893,2936.29083,376.656867672478,85.3021592508433,0.3542753759263312,1433.5381605756331,-0.0434359359758923,0.0908559361731948,681.8664386560755
269,2019,269,37105.79146765052,3786.898473860808,10902.14752,2956.93522,377.1828931536587,83.4784659400165,0.352630883897,1418.886,-0.0457890813432418,0.0768780998388572,714.9996743879857
270,2020,270,35127.9590523345,3439.13404797389,11029.91513,2919.0509300000003,372.2292557338464,71.60664660568081,0.350342991647,1414.1215000000002,-0.0435396212490241,0.0629002635045195,705.6151085357203
271,2021,271,36993.24528470531,3552.9242096630505,11130.50223,3043.84343,375.1168371918427,74.40329229895798,0.348039773457,1400.5053,-0.0226745641602625,0.0489224271701818,772.7007509229685
272,2022,272,37295.35774261284,3541.180610622195,11251.03226,3046.71336,378.42950280872986,75.51027507599507,0.345645143407,1388.3156,0.0155062832958234,0.0349445908358441,801.1690873254081
